MesAno;Regiao;Estacao;Consumo;TEMPERATURA MEDIA, MENSAL (AUT)(°C);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);Recomendacao
2021-01;Norte;verão;829320,0;25,716216216216218;4602,0;1,2633333333333332;Energia Hidrelétrica / PCH (alta precipitação favorável)
2021-01;Nordeste;verão;2763245,4;25,91851851851852;4468,4;2,0636363636363635;Energia Hidrelétrica / PCH (alta precipitação favorável)
2021-01;Centro-Oeste;verão;1183630,2;24,39565217391305;4438,4;1,4878048780487805;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2021-02;Centro-Oeste;verão;1099085,7;24,12391304347826;10049,8;1,4452380952380952;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2021-02;Nordeste;verão;2623493,5;25,67105263157895;6222,4;1,8306666666666669;Energia Hidrelétrica / PCH (alta precipitação favorável)
2021-02;Norte;verão;798265,7999999999;25,283783783783782;10158,2;1,238709677419355;Energia Hidrelétrica / PCH (alta precipitação favorável)
2021-02;Sudeste;verão;6235407,8;23,39579831932773;23601,0;1,6211009174311926;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2021-02;Sul;verão;2119584,5;21,67258064516129;4537,0;1,7649122807017543;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2021-03;Sul;outono;2205119,2;21,596666666666668;7413,8;1,6789473684210527;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2021-03;Sudeste;outono;6357289,4;23,708695652173912;11005,2;1,476470588235294;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2021-03;Norte;outono;811549,0;25,33529411764706;8887,4;1,1142857142857143;Energia Hidrelétrica / PCH (alta precipitação favorável)
2021-03;Nordeste;outono;2731575,8000000003;25,51891891891892;6239,6;1,7777777777777777;Energia Hidrelétrica / PCH (alta precipitação favorável)
2021-03;Centro-Oeste;outono;1150854,3;24,14444444444445;4649,0;1,4125;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2021-04;Centro-Oeste;outono;1203490,5;23,44761904761905;2901,8;1,376923076923077;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2021-04;Nordeste;outono;2778756,8;25,036231884057973;5318,0;1,7140625;Energia Hidrelétrica / PCH (alta precipitação favorável)
2021-04;Norte;outono;863586,4;25,7875;5299,8;1,1586206896551725;Energia Hidrelétrica / PCH (alta precipitação favorável)
2021-04;Sudeste;outono;6390169,4;21,536936936936936;5284,0;1,5814432989690723;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2021-04;Sul;outono;2122891,7;18,955172413793104;2136,0;1,8714285714285717;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2021-05;Centro-Oeste;outono;1067691,8;22,35;731,0;1,2999999999999998;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2021-05;Nordeste;outono;2541572,7;23,535;3699,6;1,6636363636363636;Energia Hidrelétrica / PCH (alta precipitação favorável)
2021-05;Norte;outono;857417,7;25,825806451612905;2749,0;1,15;Energia Hidrelétrica / PCH (alta precipitação favorável)
2021-05;Sudeste;outono;5626107,1;20,18380952380953;2462,6;1,3880434782608695;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2021-05;Sul;outono;1881303,9;14,905357142857143;6435,0;1,647169811320755;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2021-06;Centro-Oeste;inverno;1119338,2999999998;21,41555555555556;288,0;1,4342105263157894;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2021-06;Nordeste;inverno;2567473,5;23,07857142857143;2287,8;1,762745098039216;Energia Hidrelétrica / PCH (alta precipitação favorável)
2021-06;Norte;inverno;902816,8;25,716;752,2;1,4055555555555557;Energia Hidrelétrica / PCH (alta precipitação favorável)
2021-06;Sudeste;inverno;5549613,0;18,908256880733944;2432,4;1,4232323232323232;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2021-06;Sul;inverno;1873583,5;13,478181818181817;7164,0;1,798;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2021-07;Sudeste;inverno;5404190,2;17,508653846153848;719,2;1,653;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2021-07;Norte;inverno;864645,4;25,6625;776,0;1,436842105263158;Energia Hidrelétrica / PCH (alta precipitação favorável)
2021-07;Sul;inverno;1964097,2;12,67058823529412;1598,8;1,856521739130435;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2021-07;Centro-Oeste;inverno;1000703,1;20,40714285714286;12,0;1,5236842105263158;Energia de Biomassa (região com potencial agrícola)
2021-07;Nordeste;inverno;2479002,5;22,81636363636364;2229,0;1,98;Energia Hidrelétrica / PCH (alta precipitação favorável)
2021-08;Sul;inverno;1982015,2;16,207272727272727;2823,0;2,172549019607843;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2021-08;Sudeste;inverno;5472931,5;19,950000000000003;2120,2;1,921875;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2021-08;Centro-Oeste;inverno;1010658,3;23,570731707317076;69,6;1,875;"Energia Solar Fotovoltaica (condições ótimas); Energia de Biomassa (região com potencial agrícola)"
2021-08;Nordeste;inverno;2462666,7;23,233962264150943;1665,6;2,38695652173913;Energia Hidrelétrica / PCH (alta precipitação favorável)
2021-08;Norte;inverno;921608,8;26,985714285714288;901,2;1,6722222222222225;Energia Hidrelétrica / PCH (alta precipitação favorável)
2021-09;Centro-Oeste;primavera;1250428,0;27,25121951219512;817,2;1,7526315789473683;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2021-09;Nordeste;primavera;2560694,2;25,760714285714283;1072,6;2,319230769230769;Energia Hidrelétrica / PCH (alta precipitação favorável)
2021-09;Norte;primavera;988245,6;27,624;1307,4;1,4444444444444444;Energia Hidrelétrica / PCH (alta precipitação favorável)
2021-09;Sudeste;primavera;5975072,1;23,34;1943,2;2,022105263157895;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2021-09;Sul;primavera;1836741,9;17,921153846153846;6252,2;2,165217391304348;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2021-10;Centro-Oeste;primavera;1260245,6;25,47142857142857;4017,6;1,7857142857142858;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2021-10;Nordeste;primavera;2679148,6;26,34307692307692;3756,6;2,138181818181818;Energia Hidrelétrica / PCH (alta precipitação favorável)
2021-10;Norte;primavera;975713,4;27,072;3040,0;1,3285714285714283;Energia Hidrelétrica / PCH (alta precipitação favorável)
2021-10;Sudeste;primavera;5758806,6;22,23564356435644;15961,6;2,046875;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2021-10;Sul;primavera;1878102,8;18,0375;7859,0;2,27;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2021-11;Sudeste;primavera;5674137,0;22,518260869565218;16904,0;1,820754716981132;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2021-11;Norte;primavera;958133,8;25,817391304347822;4030,6;1,28;Energia Hidrelétrica / PCH (alta precipitação favorável)
2021-11;Sul;primavera;1945066,3;20,966101694915253;4391,8;2,176470588235294;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2021-11;Centro-Oeste;primavera;1146710,2999999998;24,353488372093025;6564,8;1,6425;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2021-11;Nordeste;primavera;2668151,4000000004;25,73898305084745;7125,6;1,8589285714285717;Energia Hidrelétrica / PCH (alta precipitação favorável)
2021-12;Centro-Oeste;verão;1214616,0;24,195;8300,0;1,5421052631578949;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2021-12;Nordeste;verão;2831640,8;25,54;10584,8;1,814516129032258;Energia Hidrelétrica / PCH (alta precipitação favorável)
2021-12;Norte;verão;946316,3;25,88;6256,2;1,2833333333333332;Energia Hidrelétrica / PCH (alta precipitação favorável)
2021-12;Sudeste;verão;6024669,3;22,97833333333333;28211,0;1,7929203539823009;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2021-12;Sul;verão;2082090,5;22,773846153846154;3429,8;2,222413793103448;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2022-01;Sul;verão;2347817,8;24,071428571428573;8027,2;2,1620689655172414;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2022-01;Sudeste;verão;5992622,9;23,90826446280992;28279,2;1,6800000000000002;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2022-01;Norte;verão;878646,4;25,376;6639,2;1,255;Energia Hidrelétrica / PCH (alta precipitação favorável)
2022-01;Centro-Oeste;verão;1157091,1;24,17560975609756;6801,6;1,7222222222222223;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2022-01;Nordeste;verão;2687342,0;25,293548387096774;6650,6;1,6295081967213116;Energia Hidrelétrica / PCH (alta precipitação favorável)
2022-02;Centro-Oeste;verão;1129227,6;23,87058823529412;4383,0;1,5129032258064516;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2022-02;Nordeste;verão;2575409,8;25,82881355932204;3835,0;1,5909090909090908;Energia Hidrelétrica / PCH (alta precipitação favorável)
2022-02;Norte;verão;829750,7;25,58148148148148;5079,6;1,2285714285714286;Energia Hidrelétrica / PCH (alta precipitação favorável)
2022-02;Sudeste;verão;6037501,199999999;23,65478260869565;19687,8;1,478846153846154;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2022-02;Sul;verão;2348275,8;23,29661016949153;4516,4;1,8913793103448275;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2022-03;Sudeste;outono;6641314,0;24,331666666666667;8668,0;1,662037037037037;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2022-03;Norte;outono;886754,1;25,33076923076923;7050,2;1,1285714285714286;Energia Hidrelétrica / PCH (alta precipitação favorável)
2022-03;Sul;outono;2392261,9;21,274545454545454;10856,2;1,9314814814814811;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2022-03;Centro-Oeste;outono;1194911,4;24,36829268292683;3170,2;1,5030303030303032;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2022-03;Nordeste;outono;2805342,1;25,26935483870968;7063,2;1,5293103448275862;Energia Hidrelétrica / PCH (alta precipitação favorável)
2022-04;Sul;outono;1963268,1;18,658620689655173;7198,2;1,8509090909090908;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2022-04;Sudeste;outono;6255458,600000001;22,7675;8826,8;1,5778761061946904;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2022-04;Norte;outono;860991,6000000001;25,99411764705882;5472,8;1,1;Energia Hidrelétrica / PCH (alta precipitação favorável)
2022-04;Nordeste;outono;2628481,8000000003;25,08358208955224;6105,2;1,511111111111111;Energia Hidrelétrica / PCH (alta precipitação favorável)
2022-04;Centro-Oeste;outono;1163840,1;24,27441860465116;1542,6;1,4560975609756095;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2022-05;Centro-Oeste;outono;1126353,3;21,41923076923077;475,4;1,42;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2022-05;Nordeste;outono;2676007,3;23,676119402985076;6404,0;1,507936507936508;Energia Hidrelétrica / PCH (alta precipitação favorável)
2022-05;Norte;outono;899520,4;25,72285714285714;5231,0;1,0933333333333333;Energia Hidrelétrica / PCH (alta precipitação favorável)
2022-05;Sudeste;outono;5701319,2;19,409016393442624;4164,4;1,6071428571428572;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2022-05;Sul;outono;1873782,5;14,521428571428572;7552,2;1,9666666666666668;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2022-06;Centro-Oeste;inverno;1059950,8;21,572;689,6;1,394;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2022-06;Nordeste;inverno;2469483,9;22,78732394366197;4148,6;1,5396825396825398;Energia Hidrelétrica / PCH (alta precipitação favorável)
2022-06;Norte;inverno;899714,1;25,653658536585365;4101,4;1,0799999999999998;Energia Hidrelétrica / PCH (alta precipitação favorável)
2022-06;Sudeste;inverno;5493264,2;18,517293233082707;2887,4;1,5008130081300812;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2022-06;Sul;inverno;1994035,3;13,169811320754716;6352,6;2,0551020408163265;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2022-07;Sudeste;inverno;5539688,7;19,595522388059702;1034,4;1,6878048780487804;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2022-07;Norte;inverno;923014,2;26,222916666666663;2205,2;1,1595238095238096;Energia Hidrelétrica / PCH (alta precipitação favorável)
2022-07;Sul;inverno;1988102,9;16,883333333333333;2908,2;2,484313725490196;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2022-07;Centro-Oeste;inverno;1058762,3;22,648076923076925;5,800000000000001;1,58;"Energia Solar Fotovoltaica (condições ótimas); Energia de Biomassa (região com potencial agrícola)"
2022-07;Nordeste;inverno;2467219,2;23,035714285714285;5239,0;1,9203125;Energia Hidrelétrica / PCH (alta precipitação favorável)
2022-08;Sul;inverno;1948832,0;14,917857142857144;6058,6;2,6306122448979594;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2022-08;Sudeste;inverno;5545784,2;19,738636363636363;3610,0;2,1195121951219518;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2022-08;Norte;inverno;995811,6;26,633333333333336;2126,0;1,3295454545454546;Energia Hidrelétrica / PCH (alta precipitação favorável)
2022-08;Nordeste;inverno;2492008,6;23,99684210526316;2665,2;2,079487179487179;Energia Hidrelétrica / PCH (alta precipitação favorável)
2022-08;Centro-Oeste;inverno;1093208,2;23,36296296296296;849,0;1,972549019607843;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2022-09;Sudeste;primavera;5694637,8;20,828358208955223;9595,8;2,1373015873015877;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2022-09;Norte;primavera;1032570,5;27,59787234042553;2132,2;1,365909090909091;Energia Hidrelétrica / PCH (alta precipitação favorável)
2022-09;Sul;primavera;1980822,4;15,355172413793104;5380,4;2,5250000000000004;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2022-09;Centro-Oeste;primavera;1182929,1;25,283050847457627;2815,0;1,9551724137931037;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2022-09;Nordeste;primavera;2614393,5;25,222727272727276;2619,2;2,221052631578947;Energia Hidrelétrica / PCH (alta precipitação favorável)
2022-10;Centro-Oeste;primavera;1216585,7;25,37704918032787;5249,2;1,88135593220339;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2022-10;Nordeste;primavera;2653200,4;26,51801801801802;4575,2;2,3849056603773584;Energia Hidrelétrica / PCH (alta precipitação favorável)
2022-10;Sudeste;primavera;5755198,3;23,29136690647482;11460,8;2,0150375939849625;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2022-10;Sul;primavera;1936081,7;18,190163934426227;10401,4;2,524561403508772;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2022-10;Norte;primavera;1044150,2;27,282978723404256;5172,6;1,318604651162791;Energia Hidrelétrica / PCH (alta precipitação favorável)
2022-11;Centro-Oeste;primavera;1203483,8;24,08333333333333;6751,2;1,82;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2022-11;Nordeste;primavera;2807405,7;25,195495495495493;12801,0;1,924509803921569;Energia Hidrelétrica / PCH (alta precipitação favorável)
2022-11;Norte;primavera;982073,2;26,08;6933,8;1,1833333333333331;Energia Hidrelétrica / PCH (alta precipitação favorável)
2022-11;Sudeste;primavera;5951934,4;21,837588652482268;22822,4;1,996124031007752;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2022-11;Sul;primavera;2004807,3;19,246376811594203;5737,4;2,692063492063492;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2022-12;Sudeste;verão;6316137,6;22,83146853146853;35930,8;1,8781954887218049;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2022-12;Sul;verão;2282810,5;22,502702702702702;10900,8;2,368115942028985;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2022-12;Nordeste;verão;2839077,5;25,63148148148148;11201,4;1,8392156862745097;Energia Hidrelétrica / PCH (alta precipitação favorável)
2022-12;Centro-Oeste;verão;1260870,9;24,47945205479452;11656,8;1,6263888888888889;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2022-12;Norte;verão;989692,0;25,660869565217396;10421,2;1,1186046511627907;Energia Hidrelétrica / PCH (alta precipitação favorável)
2023-01;Centro-Oeste;verão;1152181,1;23,98108108108108;13509,6;1,5513513513513513;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2023-01;Nordeste;verão;2805490,4;25,59716981132076;10423,2;1,7275510204081634;Energia Hidrelétrica / PCH (alta precipitação favorável)
2023-01;Norte;verão;908625,4;25,09555555555556;10216,6;1,0333333333333332;Energia Hidrelétrica / PCH (alta precipitação favorável)
2023-01;Sudeste;verão;5855814,3;23,353146853146853;35399,2;1,7015503875968991;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2023-01;Sul;verão;2347904,7;23,21232876712329;9588,8;2,1671875;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2023-02;Centro-Oeste;verão;1149604,7;24,5;9771,8;1,4055555555555557;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2023-02;Nordeste;verão;2778417,5;25,975238095238097;7809,6;1,7244897959183674;Energia Hidrelétrica / PCH (alta precipitação favorável)
2023-02;Norte;verão;864397,5;25,45434782608696;8523,6;1,0136363636363637;Energia Hidrelétrica / PCH (alta precipitação favorável)
2023-02;Sudeste;verão;6333220,7;24,33985507246377;18205,4;1,624;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2023-02;Sul;verão;2605102,3;22,34794520547945;10243,0;2,0415384615384613;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2023-03;Centro-Oeste;outono;1223054,0;24,41351351351351;10592,4;1,390140845070423;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2023-03;Nordeste;outono;2861483,7;25,57068965517241;15445,8;1,560377358490566;Energia Hidrelétrica / PCH (alta precipitação favorável)
2023-03;Norte;outono;948603,1;25,52127659574468;12883,6;1,0909090909090908;Energia Hidrelétrica / PCH (alta precipitação favorável)
2023-03;Sudeste;outono;6829244,1;24,216546762589928;12428,2;1,5327868852459017;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2023-03;Sul;outono;2503872,9;22,96081081081081;10728,4;2,024242424242424;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2023-04;Sul;outono;2354968,4;18,96619718309859;6659,4;1,9734375;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2023-04;Sudeste;outono;6388977,100000001;22,236956521739128;14564,0;1,4926829268292685;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2023-04;Norte;outono;936381,2;25,95744680851064;9314,8;1,0395348837209304;Energia Hidrelétrica / PCH (alta precipitação favorável)
2023-04;Centro-Oeste;outono;1227059,3;23,90126582278481;9071,6;1,3026666666666666;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2023-04;Nordeste;outono;2795542,3000000003;25,27652173913044;12183,8;1,3944954128440368;Energia Hidrelétrica / PCH (alta precipitação favorável)
2023-05;Centro-Oeste;outono;1170398,7;22,86578947368421;2009,2;1,297260273972603;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2023-05;Nordeste;outono;2923572,4;24,96120689655172;8259,0;1,5703703703703704;Energia Hidrelétrica / PCH (alta precipitação favorável)
2023-05;Norte;outono;999290,6;26,366666666666667;7112,4;1,0934782608695652;Energia Hidrelétrica / PCH (alta precipitação favorável)
2023-05;Sudeste;outono;5936084,9;20,02158273381295;4152,4;1,3442622950819672;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2023-05;Sul;outono;2049469,6;17,285333333333334;6094,0;1,7725806451612904;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2023-06;Sul;inverno;2064325,2;15,46027397260274;7586,6;2,0451612903225804;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2023-06;Sudeste;inverno;5888541,1;18,68394160583941;3508,6;1,3756097560975609;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2023-06;Nordeste;inverno;2711657,8;24,094827586206897;5861,6;1,820754716981132;Energia Hidrelétrica / PCH (alta precipitação favorável)
2023-06;Centro-Oeste;inverno;1129767,9;21,20875;1695,8;1,3857142857142857;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2023-06;Norte;inverno;1044362,9;25,98421052631579;3303,8;1,225;Energia Hidrelétrica / PCH (alta precipitação favorável)
2023-07;Centro-Oeste;inverno;1071272,3;22,61558441558441;305,0;1,5824324324324324;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2023-07;Nordeste;inverno;2611503,1;24,160714285714285;3474,6;1,9711538461538465;Energia Hidrelétrica / PCH (alta precipitação favorável)
2023-07;Norte;inverno;1036735,0;26,35438596491228;2494,8;1,2673076923076925;Energia Hidrelétrica / PCH (alta precipitação favorável)
2023-07;Sudeste;inverno;5751791,2;19,193430656934307;3340,0;1,6128;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2023-07;Sul;inverno;2112131,1;15,477333333333332;8805,4;2,266153846153846;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2023-08;Sul;inverno;2062813,3;16,839473684210525;5999,4;2,4045454545454543;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2023-08;Sudeste;inverno;5929764,5;21,034074074074077;6780,6;1,7241666666666666;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2023-08;Norte;inverno;1123220,1;27,610714285714288;1884,4;1,4;Energia Hidrelétrica / PCH (alta precipitação favorável)
2023-08;Centro-Oeste;inverno;1179501,6;24,91842105263158;1840,8;1,726027397260274;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2023-08;Nordeste;inverno;2703656,9;25,255084745762712;2660,0;2,0577981651376147;Energia Hidrelétrica / PCH (alta precipitação favorável)
2023-09;Centro-Oeste;primavera;1318677,6;27,00933333333333;3379,8;1,8859154929577464;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2023-09;Nordeste;primavera;2874947,5;26,415625;3816,8;2,447967479674797;Energia Hidrelétrica / PCH (alta precipitação favorável)
2023-09;Norte;primavera;1186718,6;28,471929824561403;2686,2;1,472549019607843;Energia Hidrelétrica / PCH (alta precipitação favorável)
2023-09;Sudeste;primavera;6212348,0;23,72919708029197;4191,2;2,00625;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2023-09;Sul;primavera;2092122,7;19,428571428571427;17416,0;2,794202898550725;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2023-10;Sul;primavera;2210632,1;19,20422535211268;23372,8;2,6876923076923074;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2023-10;Sudeste;primavera;6607790,7;24,18646616541353;18217,8;1,9708661417322837;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2023-10;Centro-Oeste;primavera;1479546,0;27,51794871794872;5768,8;1,838666666666667;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2023-10;Nordeste;primavera;2899669,6;27,44380165289256;2360,6;2,399130434782609;Energia Hidrelétrica / PCH (alta precipitação favorável)
2023-10;Norte;primavera;1222327,9;28,652631578947368;3202,2;1,4403846153846156;Energia Hidrelétrica / PCH (alta precipitação favorável)
2023-11;Centro-Oeste;primavera;1529414,8;27,1525;6463,0;1,854666666666667;"Energia Hidrelétrica / PCH (alta precipitação favorável); Energia de Biomassa (região com potencial agrícola)"
2023-11;Nordeste;primavera;3119037,4;27,62066115702479;5399,4;2,3730434782608696;Energia Hidrelétrica / PCH (alta precipitação favorável)
2023-11;Norte;primavera;1235788,8;28,019298245614035;4336,2;1,4641509433962263;Energia Hidrelétrica / PCH (alta precipitação favorável)
